residencia_provincia_nombre,residencia_departamento_nombre,sepi_apertura,n,max_fecha_diagnostico,max_fecha_inicio_sintomas,count_fecha_diagnostico,confirmados,descartados,sospechosos,fallecidos,tests,sin.clasificar,letalidad.min.porc,letalidad.max.porc,positividad.porc,internados,internados.porc,cuidado.intensivo,cuidado.intensivo.porc,respirador,respirador.porc,dias.diagnostico,dias.apertura,dias.cuidado.intensivo,dias.fallecimiento,dias.inicio,confirmados.inc,confirmados.rate,fallecidos.inc,tests.inc,tests.rate,sospechosos.inc
Buenos Aires,La Costa,14,20,2020-04-04,2020-04-03,5,1,19,0,0,12,0,0,0,0.083,1,1,0,0,0,0,5,1,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,15,24,2020-04-13,2020-04-08,9,1,23,0,0,16,0,0,0,0.062,1,1,0,0,0,0,5,1,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,16,33,2020-04-20,2020-04-16,16,1,32,0,0,25,0,0,0,0.04,1,1,0,0,0,0,5,1,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,17,44,2020-04-27,2020-04-24,22,1,43,0,0,35,0,0,0,0.029,1,1,0,0,0,0,5,1,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,18,54,2020-05-02,2020-04-30,27,1,53,0,0,45,0,0,0,0.022,1,1,0,0,0,0,5,1,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,19,63,2020-05-09,2020-05-08,31,1,62,0,0,53,0,0,0,0.019,1,1,0,0,0,0,5,1,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,20,72,2020-05-17,2020-05-16,36,1,71,0,0,62,0,0,0,0.016,1,1,0,0,0,0,5,1,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,21,85,2020-05-23,2020-05-22,41,3,82,0,0,75,0,0,0,0.04,2,0.667,0,0,0,0,4,1,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,22,101,2020-05-30,2020-05-28,47,4,96,1,0,90,0,0,0,0.044,3,0.75,0,0,0,0,3.3,1,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,23,117,2020-06-09,2020-06-03,52,4,111,2,0,105,0,0,0,0.038,3,0.75,0,0,0,0,3.3,1,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,24,128,2020-06-13,2020-06-13,56,4,122,2,0,116,0,0,0,0.034,3,0.75,0,0,0,0,3.3,1,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,25,144,2020-06-22,2020-06-18,63,4,135,5,0,129,0,0,0,0.031,3,0.75,0,0,0,0,3.3,1,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,26,160,2020-07-04,2020-06-26,70,5,150,5,1,145,0,0.1,0.2,0.034,4,0.8,1,0.2,0,0,3.8,1.2,0,1,14,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,27,177,2020-07-05,2020-07-04,74,5,167,5,1,162,0,0.1,0.2,0.031,4,0.8,1,0.2,0,0,3.8,1.2,0,1,15,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,28,207,2020-07-24,2020-07-10,81,9,193,5,1,192,0,0.071,0.111,0.047,5,0.556,1,0.111,0,0,6.6,2.6,0,1,16,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,29,245,2020-07-24,2020-07-22,89,19,219,7,1,228,0,0.038,0.053,0.083,6,0.316,1,0.053,0,0,5.8,2.6,0,1,17,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,30,286,2020-07-25,2020-07-24,92,22,257,7,1,269,0,0.034,0.045,0.082,6,0.273,1,0.045,0,0,5.5,2.7,0,1,18,NA,NA,NA,NA,NA,NA
Buenos Aires,La Costa,31,299,2020-07-27,2020-07-26,93,22,259,18,1,271,0,0.025,0.045,0.081,6,0.273,1,0.045,0,0,5.5,2.7,0,1,19,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,11,23,2020-07-14,2020-07-11,9,3,19,1,0,20,0,0,0,0.15,3,1,0,0,0,0,4,-37.7,NaN,NaN,1,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,12,67,2020-07-14,2020-07-11,18,10,51,6,0,58,0,0,0,0.172,9,0.9,0,0,0,0,4.8,-10,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,13,121,2020-07-14,2020-07-11,27,19,94,8,1,110,0,0.037,0.053,0.173,17,0.895,1,0.053,1,0.053,15.8,-3.8,11,12,3,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,14,321,2020-07-19,2020-07-11,38,35,267,19,2,299,0,0.037,0.057,0.117,28,0.8,2,0.057,2,0.057,17.2,0.1,7,10.5,4,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,15,573,2020-07-19,2020-07-11,50,46,502,25,3,545,0,0.042,0.065,0.084,36,0.783,5,0.109,3,0.065,17.3,1,5.4,12.7,5,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,16,937,2020-07-28,2020-07-11,63,71,833,33,3,900,0,0.029,0.042,0.079,47,0.662,5,0.07,3,0.042,18.3,2.4,5.4,12.7,6,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,17,1544,2020-07-28,2020-07-11,79,138,1359,47,6,1492,0,0.032,0.043,0.092,72,0.522,5,0.036,3,0.022,16.1,2.7,5.4,14.7,7,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,18,2074,2020-07-28,2020-07-12,95,185,1835,54,12,2015,0,0.05,0.065,0.092,87,0.47,5,0.027,3,0.016,16.9,2,5.4,12,8,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,19,2587,2020-07-28,2020-07-12,106,249,2273,65,16,2517,0,0.051,0.064,0.099,107,0.43,7,0.028,4,0.016,15.7,2.6,5.4,16.7,9,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,20,3264,2020-07-28,2020-07-23,120,368,2815,81,26,3178,0,0.058,0.071,0.116,158,0.429,11,0.03,6,0.016,13.7,3,4.5,20.4,10,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,21,4317,2020-07-28,2020-07-23,131,586,3623,108,34,4204,0,0.049,0.058,0.139,222,0.379,16,0.027,7,0.012,11.7,3.1,5.4,20.3,11,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,22,5372,2020-07-28,2020-07-23,134,830,4405,137,40,5230,0,0.041,0.048,0.159,282,0.34,24,0.029,12,0.014,10.8,3.4,6.1,20.4,12,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,23,7002,2020-07-28,2020-07-23,137,1281,5506,215,51,6782,0,0.034,0.04,0.189,363,0.283,34,0.027,16,0.012,9.4,3.6,6.2,19.5,13,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,24,8936,2020-07-28,2020-07-23,139,2010,6609,317,72,8614,0,0.031,0.036,0.233,525,0.261,54,0.027,26,0.013,7.9,3.6,5.6,18.3,14,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,25,11498,2020-07-28,2020-07-23,140,3059,7984,455,96,11037,0,0.027,0.031,0.277,661,0.216,66,0.022,31,0.01,7,3.6,5.6,18.5,15,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,26,15213,2020-07-28,2020-07-23,140,4604,9859,750,109,14455,0,0.02,0.024,0.319,860,0.187,80,0.017,38,0.008,6.5,3.7,5.4,18.2,16,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,27,19040,2020-07-28,2020-07-23,140,6412,11500,1128,136,17901,0,0.018,0.021,0.358,1055,0.165,97,0.015,45,0.007,6.1,3.8,5.1,16.9,17,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,28,23672,2020-07-28,2020-07-23,140,8699,13309,1663,167,21994,1,0.016,0.019,0.396,1292,0.149,125,0.014,55,0.006,5.9,3.9,4.9,15.8,18,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,29,28864,2020-07-28,2020-07-25,140,11243,15261,2359,195,26489,1,0.014,0.017,0.424,1497,0.133,148,0.013,73,0.006,5.6,3.9,4.9,14.9,19,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,30,35259,2020-07-28,2020-07-27,140,14015,17357,3886,211,31357,1,0.012,0.015,0.447,1680,0.12,165,0.012,78,0.006,5.5,4,4.7,14.1,20,NA,NA,NA,NA,NA,NA
Buenos Aires,La Matanza,31,37582,2020-07-28,2020-07-28,140,14516,17683,5382,211,32183,1,0.011,0.015,0.451,1701,0.117,165,0.011,78,0.005,5.5,4,4.7,14.1,21,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,12,39,2020-07-25,2020-03-20,15,2,37,0,0,22,0,0,0,0.091,1,0.5,0,0,0,0,34.5,1.5,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,13,77,2020-07-25,2020-03-27,23,7,70,0,0,51,0,0,0,0.137,4,0.571,1,0.143,0,0,15,2.7,1,NaN,6,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,14,169,2020-07-25,2020-04-03,26,13,154,2,0,137,0,0,0,0.095,9,0.692,1,0.077,0,0,11.7,3.7,1,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,15,306,2020-07-25,2020-04-10,34,24,280,2,0,274,0,0,0,0.088,15,0.625,1,0.042,0,0,11,5.7,1,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,16,563,2020-07-25,2020-04-17,48,41,519,3,1,527,0,0.023,0.024,0.078,22,0.537,2,0.049,1,0.024,12.2,5.2,1.5,26,9,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,17,889,2020-07-25,2020-04-25,58,53,832,4,1,848,0,0.018,0.019,0.062,29,0.547,3,0.057,1,0.019,14.3,5.7,4.7,26,10,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,18,1165,2020-07-25,2020-05-16,67,58,1101,6,1,1120,0,0.016,0.017,0.052,31,0.534,3,0.052,1,0.017,13.6,5.5,4.7,26,11,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,19,1407,2020-07-25,2020-05-16,70,58,1343,6,1,1361,0,0.016,0.017,0.043,31,0.534,3,0.052,1,0.017,13.6,5.5,4.7,26,12,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,20,1744,2020-07-25,2020-05-16,78,70,1668,6,3,1697,0,0.039,0.043,0.041,37,0.529,5,0.071,2,0.029,12.2,5.2,2.8,13,13,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,21,2161,2020-07-25,2020-05-23,84,112,2038,11,10,2108,0,0.081,0.089,0.053,60,0.536,11,0.098,4,0.036,9.5,4.5,3,9.2,14,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,22,2734,2020-07-25,2020-05-30,90,174,2546,14,11,2678,0,0.059,0.063,0.065,77,0.443,11,0.063,4,0.023,8.3,4,3,9.5,15,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,23,3407,2020-07-25,2020-07-08,106,252,3129,26,16,3332,0,0.058,0.063,0.076,97,0.385,15,0.06,6,0.024,7.8,3.7,3.3,10.6,16,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,24,4138,2020-07-25,2020-07-08,113,370,3736,32,19,4054,0,0.047,0.051,0.091,120,0.324,17,0.046,7,0.019,7.3,3.5,5.4,9.7,17,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,25,5174,2020-07-25,2020-07-08,119,554,4577,43,23,5078,0,0.039,0.042,0.109,147,0.265,20,0.036,8,0.014,6.8,3.3,5.2,10.7,18,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,26,6498,2020-07-25,2020-07-08,126,889,5509,100,28,6339,0,0.028,0.031,0.14,188,0.211,33,0.037,10,0.011,7.4,3.4,5.3,10.6,19,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,27,7672,2020-07-25,2020-07-08,130,1161,6382,129,33,7480,0,0.026,0.028,0.155,211,0.182,40,0.034,12,0.01,7.2,3.3,4.7,10.8,20,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,28,9011,2020-07-25,2020-07-22,132,1522,7344,145,42,8803,0,0.025,0.028,0.173,252,0.166,49,0.032,17,0.011,6.8,3.3,4.5,10.4,21,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,29,10670,2020-07-28,2020-07-26,134,2084,8408,178,45,10424,0,0.02,0.022,0.2,289,0.139,53,0.025,19,0.009,6.4,3.3,4.6,10.8,22,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,30,12581,2020-07-28,2020-07-26,135,2781,9404,396,48,12116,0,0.015,0.017,0.23,342,0.123,67,0.024,22,0.008,6.1,3.3,4.1,10.4,23,NA,NA,NA,NA,NA,NA
Buenos Aires,La Plata,31,13432,2020-07-28,2020-07-28,135,2896,9550,986,48,12376,0,0.012,0.017,0.234,346,0.119,68,0.023,22,0.008,6.1,3.3,4.1,10.4,24,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,11,11,2020-03-19,2020-03-12,7,1,10,0,0,10,0,0,0,0.1,1,1,0,0,0,0,9,5,NaN,NaN,0,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,12,24,2020-04-13,2020-03-20,13,4,19,1,0,20,0,0,0,0.2,4,1,0,0,0,0,12.5,3.2,NaN,NaN,1,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,13,50,2020-06-15,2020-03-26,23,9,39,2,0,44,0,0,0,0.205,9,1,1,0.111,1,0.111,25.9,3.9,7,NaN,2,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,14,106,2020-06-15,2020-04-03,31,12,90,4,0,98,0,0,0,0.122,12,1,1,0.083,1,0.083,21.7,4.2,7,NaN,3,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,15,209,2020-07-20,2020-04-10,41,18,185,6,1,199,0,0.042,0.056,0.09,18,1,2,0.111,1,0.056,26.2,4.3,5,8,4,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,16,338,2020-07-20,2020-04-18,47,22,304,12,1,322,0,0.029,0.045,0.068,20,0.909,2,0.091,1,0.045,22.5,3.7,5,8,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,17,534,2020-07-21,2020-05-11,60,34,485,15,1,515,0,0.02,0.029,0.066,24,0.706,2,0.059,1,0.029,24.9,4.8,5,8,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,18,750,2020-07-21,2020-05-21,67,48,684,18,1,728,0,0.015,0.021,0.066,32,0.667,2,0.042,1,0.021,19.2,4,5,8,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,19,1001,2020-07-21,2020-06-07,75,72,906,23,1,970,0,0.011,0.014,0.074,42,0.583,3,0.042,1,0.014,15.1,3.7,6.3,8,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,20,1294,2020-07-21,2020-07-14,90,109,1155,30,2,1255,0,0.014,0.018,0.087,53,0.486,4,0.037,2,0.018,15.5,4.1,4.8,10.5,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,21,1744,2020-07-21,2020-07-14,99,203,1485,56,2,1679,0,0.008,0.01,0.121,82,0.404,4,0.02,2,0.01,10.6,3.7,4.8,10.5,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,22,2236,2020-07-24,2020-07-14,109,303,1844,89,6,2138,0,0.015,0.02,0.142,102,0.337,7,0.023,3,0.01,9.1,3.7,3.7,14.3,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,23,2967,2020-07-24,2020-07-14,120,489,2360,118,10,2840,0,0.016,0.02,0.172,138,0.282,12,0.025,4,0.008,8.9,4.2,3.3,16.7,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,24,3884,2020-07-28,2020-07-14,128,776,2929,179,19,3696,0,0.02,0.024,0.21,195,0.251,18,0.023,6,0.008,7.8,4.2,4.2,21.8,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,25,4890,2020-07-28,2020-07-15,130,1199,3477,214,32,4667,0,0.023,0.027,0.257,282,0.235,30,0.025,12,0.01,7.3,4.2,4,18.8,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,26,6251,2020-07-28,2020-07-15,134,1792,4157,302,46,5938,0,0.022,0.026,0.302,367,0.205,41,0.023,15,0.008,6.9,4.2,4.1,16.4,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,27,7706,2020-07-28,2020-07-15,135,2405,4869,432,62,7263,0,0.022,0.026,0.331,432,0.18,51,0.021,20,0.008,6.7,4.2,4.1,15.3,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,28,9254,2020-07-28,2020-07-21,137,3125,5614,515,78,8726,0,0.021,0.025,0.358,496,0.159,61,0.02,27,0.009,6.5,4.1,3.9,14.3,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,29,11148,2020-07-28,2020-07-26,137,4109,6392,647,92,10487,0,0.019,0.022,0.392,589,0.143,68,0.017,30,0.007,6.5,4.1,4,13.7,18,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,30,13357,2020-07-28,2020-07-26,137,5213,7205,939,96,12404,0,0.016,0.018,0.42,647,0.124,76,0.015,33,0.006,6.2,4.1,4.2,13.7,19,NA,NA,NA,NA,NA,NA
Buenos Aires,Lanús,31,14139,2020-07-28,2020-07-28,137,5365,7338,1436,96,12689,0,0.014,0.018,0.423,653,0.122,80,0.015,34,0.006,6.2,4.1,4.3,13.7,20,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,21,12,2020-05-23,2020-05-22,11,1,11,0,0,12,0,0,0,0.083,0,0,0,0,0,0,5,5,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,22,13,2020-05-26,2020-05-24,12,1,12,0,0,13,0,0,0,0.077,0,0,0,0,0,0,5,5,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,23,17,2020-06-07,2020-06-05,16,1,16,0,0,17,0,0,0,0.059,0,0,0,0,0,0,5,5,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,24,37,2020-06-16,2020-06-15,22,11,26,0,0,37,0,0,0,0.297,4,0.364,1,0.091,0,0,2.7,2.1,0,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,25,47,2020-06-19,2020-06-18,25,11,36,0,0,47,0,0,0,0.234,4,0.364,1,0.091,0,0,2.7,2.1,0,NaN,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,26,48,2020-06-25,2020-06-18,26,11,37,0,0,48,0,0,0,0.229,4,0.364,1,0.091,0,0,2.7,2.1,0,NaN,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,28,52,2020-07-09,2020-07-07,29,11,41,0,0,52,0,0,0,0.212,4,0.364,1,0.091,0,0,2.7,2.1,0,NaN,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,29,56,2020-07-15,2020-07-14,31,12,44,0,0,56,0,0,0,0.214,4,0.333,1,0.083,0,0,2.7,2.1,0,NaN,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,30,60,2020-07-24,2020-07-23,34,12,48,0,0,60,0,0,0,0.2,4,0.333,1,0.083,0,0,2.7,2.1,0,NaN,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Laprida,31,61,2020-07-26,2020-07-26,35,12,49,0,0,61,0,0,0,0.197,4,0.333,1,0.083,0,0,2.7,2.1,0,NaN,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,22,33,2020-05-31,2020-05-29,21,1,32,0,0,33,0,0,0,0.03,1,1,0,0,0,0,5,0,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,23,44,2020-06-06,2020-05-31,26,1,43,0,0,44,0,0,0,0.023,1,1,0,0,0,0,5,0,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,24,58,2020-06-14,2020-06-08,32,1,57,0,0,58,0,0,0,0.017,1,1,0,0,0,0,5,0,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,25,72,2020-06-21,2020-06-08,39,1,71,0,0,72,0,0,0,0.014,1,1,0,0,0,0,5,0,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,26,78,2020-06-28,2020-06-08,44,1,77,0,0,78,0,0,0,0.013,1,1,0,0,0,0,5,0,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,27,91,2020-07-05,2020-06-23,50,2,89,0,0,91,0,0,0,0.022,1,0.5,0,0,0,0,5,0,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,28,109,2020-07-13,2020-06-23,55,2,107,0,0,109,0,0,0,0.018,1,0.5,0,0,0,0,5,0,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,29,122,2020-07-20,2020-07-14,61,2,120,0,0,122,0,0,0,0.016,1,0.5,0,0,0,0,5,0,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,30,131,2020-07-26,2020-07-14,65,2,129,0,0,131,0,0,0,0.015,1,0.5,0,0,0,0,5,0,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Las Flores,31,140,2020-07-28,2020-07-27,67,2,133,5,0,135,0,0,0,0.015,1,0.5,0,0,0,0,5,0,NaN,NaN,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,19,14,2020-05-10,2020-05-06,13,1,13,0,1,14,0,1,1,0.071,1,1,1,1,0,0,1,0,0,1,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,20,17,2020-05-16,2020-05-15,15,1,16,0,1,17,0,1,1,0.059,1,1,1,1,0,0,1,0,0,1,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,21,20,2020-05-24,2020-05-20,18,1,19,0,1,20,0,1,1,0.05,1,1,1,1,0,0,1,0,0,1,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,22,22,2020-05-30,2020-05-28,20,1,21,0,1,22,0,1,1,0.045,1,1,1,1,0,0,1,0,0,1,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,23,28,2020-06-07,2020-06-02,25,1,27,0,1,28,0,1,1,0.036,1,1,1,1,0,0,1,0,0,1,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,24,31,2020-06-11,2020-06-08,27,1,30,0,1,31,0,1,1,0.032,1,1,1,1,0,0,1,0,0,1,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,25,33,2020-06-19,2020-06-15,28,1,32,0,1,33,0,1,1,0.03,1,1,1,1,0,0,1,0,0,1,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,26,36,2020-06-25,2020-06-22,30,1,35,0,1,36,0,1,1,0.028,1,1,1,1,0,0,1,0,0,1,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,27,45,2020-07-04,2020-07-02,36,1,44,0,1,45,0,1,1,0.022,1,1,1,1,0,0,1,0,0,1,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,28,50,2020-07-10,2020-07-09,40,1,49,0,1,50,0,1,1,0.02,1,1,1,1,0,0,1,0,0,1,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,29,58,2020-07-19,2020-07-16,45,1,57,0,1,58,0,1,1,0.017,1,1,1,1,0,0,1,0,0,1,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,30,63,2020-07-23,2020-07-21,48,1,62,0,1,63,0,1,1,0.016,1,1,1,1,0,0,1,0,0,1,16,NA,NA,NA,NA,NA,NA
Buenos Aires,Leandro N. Alem,31,66,2020-07-28,2020-07-25,50,1,64,1,1,65,0,0.5,1,0.015,1,1,1,1,0,0,1,0,0,1,17,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,13,1,2020-03-25,2020-03-20,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,NaN,NaN,0,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,14,3,2020-04-01,2020-03-30,2,2,1,0,0,3,0,0,0,0.667,0,0,0,0,0,0,4,4,NaN,NaN,1,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,15,5,2020-04-10,2020-04-07,4,2,3,0,0,5,0,0,0,0.4,0,0,0,0,0,0,4,4,NaN,NaN,2,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,16,6,2020-04-17,2020-04-16,5,2,4,0,0,6,0,0,0,0.333,0,0,0,0,0,0,4,4,NaN,NaN,3,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,17,8,2020-04-25,2020-04-23,7,2,6,0,0,8,0,0,0,0.25,0,0,0,0,0,0,4,4,NaN,NaN,4,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,18,12,2020-05-02,2020-05-01,11,2,10,0,0,12,0,0,0,0.167,0,0,0,0,0,0,4,4,NaN,NaN,5,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,19,14,2020-05-09,2020-05-06,13,2,12,0,0,14,0,0,0,0.143,0,0,0,0,0,0,4,4,NaN,NaN,6,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,20,19,2020-05-16,2020-05-13,17,2,17,0,0,19,0,0,0,0.105,0,0,0,0,0,0,4,4,NaN,NaN,7,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,21,26,2020-05-23,2020-05-20,22,2,24,0,0,26,0,0,0,0.077,0,0,0,0,0,0,4,4,NaN,NaN,8,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,22,31,2020-05-28,2020-05-26,24,2,29,0,0,31,0,0,0,0.065,0,0,0,0,0,0,4,4,NaN,NaN,9,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,23,40,2020-06-09,2020-06-06,29,3,37,0,0,40,0,0,0,0.075,1,0.333,0,0,0,0,3.7,3.3,NaN,NaN,10,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,24,45,2020-06-13,2020-06-12,32,3,42,0,0,45,0,0,0,0.067,1,0.333,0,0,0,0,3.7,3.3,NaN,NaN,11,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,25,50,2020-06-20,2020-06-20,35,3,47,0,0,50,0,0,0,0.06,1,0.333,0,0,0,0,3.7,3.3,NaN,NaN,12,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,26,52,2020-06-23,2020-06-20,37,3,49,0,0,52,0,0,0,0.058,1,0.333,0,0,0,0,3.7,3.3,NaN,NaN,13,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,27,58,2020-07-05,2020-07-03,42,6,52,0,0,58,0,0,0,0.103,1,0.167,0,0,0,0,3.2,2.4,NaN,NaN,14,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,28,60,2020-07-11,2020-07-10,44,6,54,0,0,60,0,0,0,0.1,1,0.167,0,0,0,0,3.2,2.4,NaN,NaN,15,NA,NA,NA,NA,NA,NA
Buenos Aires,Lobería,29,66,2020-07-19,2020-07-14,48,7,58,1,0,65,0,0,0,0.108,1,0.143,0,0,0,0,3.2,2.4,NaN,NaN,16,NA,NA,NA,NA,NA,NA
